id,customer_id,product_id,start_date,end_date,amount_invested,active
288269,397387,118707,2022-11-30,2023-10-02,29422.41,False
254580,396742,191120,2024-06-26,2024-06-28,69914.18,False
286458,353534,130800,2021-06-21,,30733.61,False
226018,387785,198220,2022-05-02,,15578.49,False
207456,379821,188358,2021-09-06,,43220.21,False
287422,397154,126196,2021-12-27,2023-10-27,79181.33,True
236944,312125,123882,2021-06-27,,52990.59,False
293494,399284,107052,2023-12-10,,34170.78,True
287135,303784,105125,2023-06-29,2023-09-05,64693.48,True
231250,395776,113545,2022-01-15,2022-01-23,70044.09,False
223356,301465,151012,2024-05-03,2024-07-03,55803.85,True
220929,320341,141493,2021-09-04,2024-04-03,72961.79,False
263250,360016,180304,2022-06-24,2024-06-22,57571.79,False
251044,397120,121802,2020-07-11,,16768.07,True
276764,306862,119978,2020-10-24,2023-07-13,94703.37,False
250092,347666,138778,2020-10-11,,7948.5,True
241023,331455,199365,2023-01-04,,67636.51,True
286494,317628,120014,2021-07-02,2023-11-01,86537.93,True
295232,328523,105381,2023-08-28,2024-01-15,52400.05,False
200113,311301,138455,2023-10-11,2024-04-28,81435.97,True
233145,323209,110872,2023-01-26,2023-11-07,97685.63,True
265629,334490,111439,2023-12-05,,67402.24,False
238551,310548,166438,2024-06-13,,50515.37,True
204341,315855,121561,2020-06-09,2021-06-10,43309.34,True
232614,315395,169051,2021-04-16,2021-09-01,93955.54,False
234082,358140,196545,2023-02-21,,70859.41,True
244534,381842,162528,2020-03-09,2021-09-19,67415.52,False
220761,319748,133049,2022-11-12,,60153.69,True
203574,363562,105006,2022-08-28,,5033.71,False
297876,373736,118377,2021-05-31,,82614.84,True
262492,338362,141296,2021-06-18,2023-07-01,52884.27,False
283103,376585,183877,2022-09-07,2022-11-25,59177.94,True
277536,306921,155753,2022-04-16,,5120.49,False
283930,359437,148163,2021-01-23,2023-05-23,48712.23,False
224427,373707,157774,2020-01-04,,86772.87,False
281201,384142,103741,2020-07-26,,89347.32,True
241781,385595,191688,2024-01-19,2024-06-01,78916.82,True
218254,318913,119520,2023-03-22,,48311.46,False
298141,368066,101572,2022-10-06,2023-04-05,74616.72,True
296831,302943,190966,2021-07-07,,18459.64,False
221052,310006,146543,2024-05-28,,40208.57,True
259773,327064,108601,2020-08-08,2024-06-17,46416.15,False
210768,327071,115552,2023-07-11,2023-11-10,39842.02,True
231956,340043,116870,2020-03-05,,24529.45,True
215330,386844,103066,2020-12-10,,27039.14,True
284449,343639,195380,2021-01-06,2022-12-02,62982.55,False
292019,395655,125645,2022-07-01,2023-08-15,83170.19,True
267179,362771,128679,2022-08-19,2023-09-29,54330.45,False
209553,388034,121385,2024-05-24,2024-06-12,35711.76,False
249980,356530,129483,2021-11-24,,59186.45,True
280365,332087,149638,2022-11-28,,6782.25,True
280346,327430,177751,2024-05-10,,37977.14,True
246569,302439,168738,2022-07-18,,98697.61,False
228111,394395,134479,2024-02-02,2024-04-17,78357.25,True
289639,384355,163293,2022-10-18,2022-12-21,45916.7,False
266941,335561,177035,2021-08-31,,14445.8,False
255298,390065,189087,2023-12-03,2024-06-10,14169.05,True
285108,370818,191878,2024-01-07,2024-07-02,48598.4,False
227779,391552,111431,2023-08-21,,85412.1,True
299757,354086,101923,2024-04-01,,76871.41,False
245185,392153,173690,2024-03-08,2024-04-27,58165.11,False
201267,332286,163644,2021-08-10,2023-02-18,45857.1,False
270328,351316,178739,2023-08-18,,78189.8,False
206839,383949,185334,2023-10-18,2024-05-13,47931.98,True
276453,374367,197690,2021-11-26,2022-08-14,84270.28,True
240041,327232,153221,2020-03-15,2021-11-20,20005.68,True
248771,393127,186886,2022-11-09,,54077.27,False
234602,398084,195393,2021-07-06,,54375.99,True
255442,317196,163037,2022-12-18,2023-12-28,91797.51,False
263646,347945,163688,2022-12-07,2022-12-08,18512.29,True
214088,380350,163970,2023-01-02,2023-12-16,57638.73,True
265808,360797,168222,2020-08-18,,99891.95,True
215245,317697,192904,2020-11-11,,86282.53,False
213177,311653,192569,2023-07-15,2023-12-21,52612.72,False
285818,395832,136000,2022-04-04,,42759.65,False
228133,397877,122899,2024-04-01,2024-04-12,23141.53,True
210338,312399,196720,2020-03-18,,74189.17,True
292090,308527,143991,2020-10-12,2024-02-17,62484.61,True
218710,338004,115261,2021-11-28,,34669.11,False
275403,380701,135986,2020-09-26,,59083.83,True
228002,325885,149839,2021-01-25,,44018.79,True
280864,314744,130048,2021-11-15,,62800.27,False
228741,390810,196301,2021-05-06,2023-09-11,92884.09,False
297674,382314,166710,2020-08-28,2020-09-01,81514.48,True
267592,341860,165561,2020-09-23,,58582.47,True
211662,375682,187595,2022-09-13,2023-04-12,66816.26,False
265514,306218,143636,2024-06-14,,82688.37,True
288861,397582,167133,2023-09-13,2024-03-24,71842.89,True
260884,300500,155343,2021-03-02,,95003.42,True
278434,399921,175320,2020-07-03,2022-04-10,2182.96,False
229755,326476,159783,2023-03-29,,4765.36,False
215377,324128,181757,2020-05-28,2021-02-22,96331.17,True
245809,310637,199195,2023-03-12,2024-04-27,54903.13,True
281173,378579,134914,2020-07-25,,32509.65,False
255289,328094,146580,2021-01-30,,3372.45,False
254620,308992,113151,2022-11-15,,70452.73,False
281173,396791,124342,2023-07-31,,62611.74,False
213341,307221,128051,2021-12-20,,12509.74,False
269501,384128,183083,2024-03-07,,3053.37,False
292902,333675,157584,2022-03-24,,23883.75,True
237381,316889,170329,2020-01-24,2020-05-31,71092.99,False
270481,327016,194154,2022-08-15,,97783.05,True
293723,386439,161498,2020-04-17,2023-08-16,72447.09,True
250909,344277,101848,2023-06-29,2024-06-01,33983.63,True
259011,314064,150297,2023-03-29,2023-06-01,10838.9,False
285092,335663,125467,2023-06-23,2023-12-09,52549.36,False
277006,340375,174021,2021-11-28,2022-08-03,89251.06,True
286901,398908,187239,2021-02-22,,44389.34,True
228814,312272,127298,2020-09-11,,15832.9,True
236549,362181,123949,2021-04-26,2022-02-03,42535.07,False
278848,376034,152133,2020-01-24,,1858.44,False
259102,302503,182240,2022-02-10,,63356.91,False
201509,319271,179967,2021-11-25,,14811.23,True
221160,338951,165175,2022-03-10,2023-11-09,85623.31,False
236207,319258,142330,2022-02-10,2022-10-01,91867.76,False
215668,344880,112698,2020-02-17,2020-07-22,31004.55,True
210268,311873,143809,2022-07-19,2022-08-15,40412.41,False
285473,387173,164636,2023-10-03,,80269.45,True
240505,352007,149431,2023-11-12,,13543.51,True
259526,381813,144709,2021-03-29,2024-05-03,90672.87,False
246959,312955,134191,2020-07-27,,20525.25,False
233220,326680,136254,2023-03-19,2024-03-20,67623.86,True
235539,341159,126925,2023-05-23,2024-01-08,59521.88,False
263552,394533,189167,2020-04-17,,37995.74,False
289019,392840,136319,2022-05-15,2023-08-10,90543.01,True
230589,321946,144782,2020-03-22,2023-08-21,46308.92,False
240311,369313,180065,2021-07-19,2021-12-27,73505.4,True
224992,388453,166536,2021-12-09,2023-12-16,1454.04,True
269273,357840,180203,2020-10-12,,52632.52,True
289102,358070,167672,2023-04-02,2024-06-03,42708.79,True
213347,392085,113026,2022-06-12,2024-03-21,80334.5,True
262566,389146,141605,2024-06-15,2024-06-23,39933.05,True
282460,337981,118630,2021-07-27,,72427.56,True
222735,360491,120108,2020-05-26,,11789.93,False
228794,325355,171010,2023-08-28,2023-11-05,53581.22,True
205671,329253,144029,2021-07-21,,49281.41,True
232812,390521,165843,2021-01-25,,78910.32,True
231786,365691,190742,2022-06-26,2023-07-09,98724.16,False
216265,329501,135284,2023-01-08,2024-04-08,75882.05,False
298281,355900,140408,2022-10-30,2023-08-30,67764.35,False
276980,321086,130266,2024-02-01,2024-04-11,41331.62,True
220010,330882,199651,2024-05-26,2024-06-13,17312.44,False
278199,385480,139150,2021-08-09,,27468.94,True
232468,329529,114423,2021-10-23,,26039.05,False
233182,309654,134306,2023-06-16,2024-04-14,63940.63,True
288951,334557,138734,2023-07-05,2023-12-29,90020.2,False
268855,338127,131334,2022-03-29,2023-02-10,79942.51,True
242264,313593,143107,2023-03-27,2023-06-28,48355.88,True
226706,378307,167756,2020-11-14,2021-11-28,92862.15,True
230338,332715,136305,2024-05-10,2024-05-22,66310.92,True
237901,384861,168432,2024-03-28,,37673.85,True
266228,301449,133435,2024-03-27,,54014.23,True
282825,339038,157809,2024-01-21,2024-03-17,6123.07,True
215475,338653,149092,2022-09-30,2024-01-14,25184.13,False
270226,321951,192259,2022-11-15,,65437.59,True
282883,329848,189477,2023-07-24,2023-08-11,3880.86,False
223861,321858,194993,2020-04-01,,87751.96,False
290679,304028,129028,2023-02-09,2024-04-06,77197.36,False
219840,346423,172156,2021-12-06,2023-09-27,42003.02,False
200197,393811,117675,2022-02-08,,57187.33,False
238026,373215,158616,2022-01-19,,54525.15,True
264892,392211,147346,2023-08-04,2024-02-08,67996.55,True
298310,384310,192167,2022-10-07,2023-07-09,67916.25,False
230166,388659,162632,2020-05-31,2022-07-20,19973.67,False
218018,334036,182839,2024-04-08,,27117.78,False
292564,319550,194655,2021-10-21,2023-01-15,7347.52,False
220279,372380,179137,2024-02-27,,76967.86,True
201309,333477,167494,2022-04-29,2023-04-22,96167.96,True
244129,317757,165799,2021-11-28,,46696.33,False
225261,382213,163120,2021-03-25,2023-04-14,54267.62,False
265989,313901,155412,2022-09-11,2024-06-22,30889.97,True
292020,343034,197326,2023-04-09,2024-06-15,58562.27,True
263707,330997,157721,2021-04-07,2024-01-30,42150.0,False
225434,347876,110893,2020-09-29,,62120.55,True
231594,304468,198002,2021-08-29,,69927.9,False
219745,399596,121930,2022-07-16,,35752.55,False
253602,333176,180990,2022-06-29,,67285.77,True
234864,351995,120667,2022-11-01,,19376.46,True
237272,322121,126524,2024-02-16,2024-02-28,14930.13,False
217576,337971,129363,2020-09-15,,22570.6,True
205958,361396,154455,2024-03-27,,38641.03,False
296895,361066,181090,2021-03-21,2022-10-05,12038.94,False
235014,327964,152485,2020-10-08,2023-08-26,63837.08,False
237589,325533,171941,2021-03-08,,72094.26,False
205230,385588,111039,2023-10-24,,68994.04,True
205591,396265,184053,2022-01-14,,63465.05,False
282942,388594,159229,2024-02-14,2024-04-30,53117.37,False
239350,325574,192965,2020-06-07,2024-05-26,54747.77,True
235836,377079,110757,2023-07-10,2024-02-27,59111.3,True
290034,385094,160821,2021-09-09,,26730.31,False
279633,391621,154678,2023-07-25,,94221.62,False
292309,306583,105781,2020-01-21,2024-07-02,16961.78,False
258428,371860,112947,2021-07-25,2022-06-29,32562.22,False
236641,310781,104504,2022-04-12,2022-06-24,17505.59,False
281693,313725,171005,2022-12-18,,11765.8,True
212857,331768,174999,2024-06-02,2024-06-16,31935.84,False
281071,347798,146248,2020-07-08,,71612.43,True
244248,367249,124281,2022-09-01,2022-09-10,67710.55,False
254485,343588,103769,2020-07-15,2021-11-09,83783.23,False
240437,302385,167904,2023-02-25,2024-03-16,81568.89,False
277064,349849,172402,2021-06-12,2023-09-12,8182.69,False
201675,323823,177102,2020-10-27,,73970.4,False
246949,384466,141788,2022-01-14,2024-02-13,75438.46,True
245263,393659,173369,2021-11-25,,31538.56,False
242558,314781,160591,2021-08-07,2024-03-17,97749.41,True
291314,329345,111315,2023-05-27,2023-07-11,17740.64,False
297612,341076,195891,2020-10-13,,16469.31,False
284395,399639,195436,2023-02-14,,59597.94,True
212264,348789,135704,2020-09-08,,68543.47,False
220507,388267,188808,2020-05-25,,13653.19,False
253904,350693,115328,2022-11-27,2023-07-17,63316.48,False
287603,329688,191763,2022-06-18,,92837.13,True
238044,314409,115389,2024-05-21,,6827.01,True
264485,396517,171794,2020-01-16,2021-08-20,41262.87,False
238653,384430,118602,2022-04-15,2024-04-02,92481.56,True
268499,393880,153484,2021-04-29,,30769.29,True
243046,367192,175776,2024-06-11,2024-06-18,86127.65,False
219994,389043,157979,2023-12-06,2024-03-13,64116.12,False
271637,377040,125642,2022-09-25,,6392.04,True
207321,333179,180114,2020-07-17,2022-03-14,34758.57,True
204465,308550,150528,2020-08-06,2023-03-29,43496.09,False
252243,331057,186383,2022-11-04,,12119.42,False
218141,345276,103751,2020-05-03,,53475.22,True
213806,312539,141464,2021-07-09,,77878.65,True
257221,311970,186603,2021-02-05,2024-01-13,37869.1,True
293986,380657,129449,2021-09-21,2022-07-23,47237.95,True
208467,307195,197771,2023-07-11,2024-01-03,26599.63,False
254219,374768,158087,2020-06-06,,78173.04,False
208965,327520,179564,2024-01-28,2024-02-29,91831.27,True
209145,314265,133996,2020-08-19,,39143.54,False
212880,391911,181283,2022-10-17,2024-06-06,38429.56,True
226107,389706,103179,2021-07-05,2024-01-25,36286.31,True
261316,311852,146181,2023-01-02,,53502.11,False
292633,312488,197722,2021-10-06,,13549.33,True
256596,307300,190419,2023-10-25,,99352.65,False
240460,389712,172551,2023-06-21,2024-04-15,95235.47,True
219297,366238,168289,2023-10-09,,17435.32,False
210056,389884,182838,2020-01-04,2022-04-23,78900.96,False
275685,377382,196290,2023-09-11,,1008.83,True
250357,384418,136898,2022-04-17,2024-07-04,36792.69,True
243064,341435,198044,2021-01-20,,9223.7,False
270705,366349,173270,2020-11-04,,1456.09,True
223331,333832,192830,2022-09-05,,61883.44,False
243654,320591,193045,2022-09-26,2024-01-21,79702.57,False
231147,365393,118594,2022-01-19,,78060.56,True
272068,393689,160680,2021-08-05,2022-01-06,55193.34,False
237652,347545,154348,2021-04-17,,17484.9,True
212560,393751,173251,2022-10-23,,47248.58,False
234175,368094,153901,2023-12-02,2024-01-13,96097.8,True
228718,322222,108332,2024-04-15,2024-06-29,46818.06,False
289191,332241,184688,2024-04-26,,76223.76,True
200459,378587,184967,2021-05-19,2023-05-17,90777.7,True
211985,300326,194469,2020-11-30,,28058.33,True
208176,302182,160669,2023-04-21,2024-05-05,62810.59,True
240589,335047,124830,2020-12-17,2021-05-07,38119.91,True
231973,311020,143085,2022-12-02,2023-12-15,95500.67,False
225225,358562,159199,2020-02-08,2020-02-11,6362.43,True
205145,307539,106130,2024-06-28,,99387.3,False
258086,361469,157084,2024-05-22,,57523.73,False
286889,341931,127473,2020-02-02,,71753.44,True
283673,374105,164505,2021-04-23,,79851.02,False
298880,352480,104381,2021-04-29,,69833.31,False
205744,352159,132230,2023-04-21,2023-04-24,41315.76,False
292237,369544,192956,2022-03-21,,7193.41,False
270598,374414,142233,2021-02-03,,20942.85,True
279562,344613,124614,2022-01-26,,3136.35,False
212199,359626,155662,2021-07-12,2023-10-27,80335.74,True
267559,398004,185612,2024-04-26,2024-05-24,80043.8,False
218436,341204,113376,2021-02-02,2022-08-29,82112.84,False
258808,375647,134897,2020-03-13,2021-01-04,76049.04,False
291978,384496,169685,2022-10-07,,7322.66,True
266418,383727,164378,2022-11-26,2023-07-20,79500.21,True
214842,365993,111031,2022-03-26,,85575.01,True
281231,350250,150323,2022-10-06,,13688.84,False
243696,378414,162902,2024-02-04,,17060.04,True
269662,311042,138027,2021-11-12,,43609.46,False
249699,347460,153582,2023-10-12,2023-11-08,81263.74,False
260273,388191,148030,2020-12-27,2023-07-26,32953.66,True
200543,354133,177303,2023-03-31,,94816.48,False
263136,359962,108257,2022-01-16,,86867.28,False
216920,348173,143027,2021-03-15,2024-06-02,99268.95,True
290970,358268,136352,2023-07-14,2024-03-01,57429.17,True
225451,370010,141253,2021-11-28,2024-02-03,80159.35,False
248133,357554,189724,2021-10-06,2022-01-22,80160.55,False
248208,304743,135862,2022-04-26,2023-11-11,17827.05,True
226389,304013,109647,2021-05-11,2022-12-02,18595.04,False
238622,312206,170191,2022-08-31,,55719.4,True
256367,386357,188511,2022-07-22,,72658.19,True
297779,373181,141153,2022-03-26,,62808.31,False
286580,355899,198081,2023-06-22,,82401.84,False
298242,367633,179952,2023-02-02,2024-06-13,1452.81,False
275789,345599,199894,2023-11-06,2023-12-18,39127.36,True
287364,328582,115921,2022-03-04,,44480.82,False
247170,367443,182477,2020-08-26,2020-11-20,81958.33,False
220439,392356,138211,2024-02-05,2024-02-29,83913.68,True
237024,396930,100262,2023-10-26,,44642.82,True
228165,392760,117954,2024-05-19,,33982.95,False
295412,390215,158722,2024-03-27,,10828.07,False
270436,338048,164171,2024-04-04,,3811.56,False
244943,377886,139700,2022-06-11,,46265.04,False
218988,340018,155501,2020-06-07,2024-06-21,54292.98,True
276345,395028,131376,2020-10-30,,93651.64,False
294358,357855,197118,2020-01-16,2021-02-26,63297.36,False
283930,342796,119772,2023-04-06,,54093.05,False
259216,348222,121210,2022-03-17,2022-04-27,70582.23,True
299398,323985,181393,2023-06-23,2023-08-25,83679.07,True
224423,338904,121470,2022-09-29,,15691.52,True
215408,301549,151988,2022-05-08,,3978.62,False
246044,319058,110847,2021-09-05,2024-01-11,50550.43,False
202011,323748,116233,2024-04-12,,15068.67,False
286699,346446,111834,2020-06-10,2023-06-07,15918.97,False
231095,330340,134657,2021-09-13,,34351.34,True
281098,398441,176317,2020-10-07,2024-02-04,82591.07,True
249806,313935,170239,2023-05-09,2024-03-30,96124.81,True
268067,397854,174525,2020-04-27,,72612.91,True
203720,350033,162433,2022-01-10,2023-08-16,55292.09,True
293484,341156,125550,2023-02-10,,31002.49,True
299924,391023,157581,2022-10-25,,33052.97,False
227605,397461,182504,2020-01-24,,10440.07,True
253641,300912,131790,2020-07-20,2024-02-16,73658.19,True
258091,364670,150072,2024-01-28,2024-05-17,67220.48,False
206609,370355,121680,2020-09-02,,87863.48,True
298208,367356,188770,2020-08-30,,99342.24,False
274483,387300,121031,2020-02-28,,48945.0,True
249583,377525,172859,2020-06-05,2020-12-28,73136.62,True
253304,336260,107128,2023-06-29,2023-10-28,13953.95,True
